url,title,des,site,time
http://www.ebrun.com/20151026/153208.shtml,为双十一 唯品会连海关都打好招呼了,"亿邦动力网  2015年10月26日 12:02唯品会作为电商老三虽然一再强调自个儿4·18的周年庆,不愿丢面儿,但更不愿看着自家流量哗哗流入别人家的花园。  百度快照",亿邦动力网,2015年10月26日
http://www.chinaz.com/manage/2015/1026/461890.shtml,"同样是做特卖,为什么唯品会不提供搜索功能?","站长之家  2015年10月26日 10:00综上,唯品会虽然做线上销售,但是还是从产品的本质,消费群体的特点上来运营,而不是单纯的跟电商网站运营的工具去运营;再者主打化妆品,产品是垂直型的,大大降低了...  百度快照",站长之家,2015年10月26日
http://money.163.com/14/1031/22/A9TSQ89K002554A4.html,唯品会副总裁马晓辉荣获长城奖十大功勋人物,"网易财经  2014年10月31日 22:59唯品会副总裁马晓辉荣获2014中国广告长城奖•广告主奖·十大功勋人物2014年10月26日下午,“2014中国广告长城奖·广告主奖”颁奖盛典在贵阳国际会议展览中心举办的第...  百度快照",网易财经,2014年10月31日
http://www.ebrun.com/20151021/152824.shtml,武迪:唯品会海外精选日订单量超7万,"亿邦动力网  2015年10月21日 18:40【亿邦动力网讯】10月21日消息,在亿邦动力网联合主办的2015中部(郑州)跨境电子商务发展峰会上,唯品会物流发展有限公司副总经理武迪透露,目前唯品会的海外精选业务日...  百度快照",亿邦动力网,2015年10月21日
http://www.ebrun.com/20151020/152529.shtml,深度揭秘唯品会自建物流:比你想象的可怕,"亿邦动力网  2015年10月20日 07:36唐倚智透露,唯品会已经成立了全资控股的品骏物流公司,快递员已有1.5万人,实现了全国无盲点覆盖。  2条相同新闻  -  百度快照",亿邦动力网,2015年10月20日
http://suyi.baijia.baidu.com/article/272917,"冯佳路:连续12个季度盈利后,唯品会将这样继续走着","百度百家  2015年12月22日 19:232008年成立的唯品会几乎是唯一的例外,不仅活了下来,而且实现了创业界纪录的12个季度连续盈利。 唯品会“特立独行”背后的原因有哪些?接下来又将如何应对消费升级与...  百度快照",百度百家,2015年12月22日
http://tanhaisheng.baijia.baidu.com/article/268475,唯品会又被曝售假?茅台:你已经成功引起了我的注意,"百度百家  2015年12月18日 12:46小爆今天要跟大家聊的是最近又陷入售假风波的唯品会。 没错,是“又”陷入售假风波的唯品会。 凭借“精选品牌+深度折扣+限时抢购”的正品特卖模式,成为中国三大...  百度快照",百度百家,2015年12月18日
http://finance.takungpao.com/dujia/2015-12/3255080.html,电商假茅台疑云:唯品会将退货退款 茅台声明打击侵权,"大公网  2015年12月17日 07:20按照平均600元的促销单价计,此次唯品会销售的问题茅台酒涉及金额将达54万元。... 大公财经12月17日讯 唯品会(NYSE:VIPS)日前被爆出“销售假冒茅台”消息。昨日上午...  2条相同新闻  -  百度快照",大公网,2015年12月17日
http://tech.huanqiu.com/internet/2015-12/8192633.html,唯品会公然卖假茅台!官方闪烁其词,环球网  2015年12月16日 16:00市值近百亿美金的唯品会的突然因为一篇网帖陷入销售假茅台酒风波。... 国内最大的电商平台之一、市值近百亿美金的唯品会的突然因为一篇网帖陷入销售假茅台酒风波。 ...  百度快照,环球网,2015年12月16日
http://www.nofashion.cn/a/1450254219276.html,唯品会再爆售假 一个月内第二次 涉嫌销售假茅台酒,"无时尚中文网  2015年12月16日 16:39(NYSE:VIPS) 唯品会一个月内第二次被爆售假,继上月被腾讯网报道成为假冒瑞士手表生产商黎明表业的销售平台之一后,本周更是被爆销售假冒知名白酒品牌茅台酒。 ...  2条相同新闻  -  百度快照",无时尚中文网,2015年12月16日
http://www.ocn.com.cn/keji/201512/dpntc03102632.shtml,唯品会12.8电影票兑换券在哪?唯品会12.8电影票怎么买?,"中国投资咨询网  2015年12月03日 10:00唯品会12.08周年庆不仅给大家提供了各类商品的优惠,用户还可以使用唯品会购买12.8元3d电影票,唯品会12.8电影票兑换券在哪,唯品会12.8电影票怎么买,下面小编就...  百度快照",中国投资咨询网,2015年12月03日
http://news.ikanchai.com/2015/1202/39754.shtml,"百度or腾讯,谁会吸干唯品会的最后一滴血?","砍柴网  2015年12月02日 23:00如果借机投靠腾讯阵营,等待唯品会的则一定是不成功则成仁。这一点可以参考易迅网、好乐买等独立电商的发展。而且对于唯品会来说,相比一直不盈利、模式笨重的京东,...  百度快照",砍柴网,2015年12月02日
http://news.zj.com/detail/2015/11/27/1594586.html,唯品会感谢有你 衷心回馈感恩在行动,"浙江都市网  2015年11月27日 10:00唯品会感谢有你,衷心回馈——神秘惊喜答谢你主题活动,在11月25日20:00开启至11月27日9:59结束。感恩..浙江都市网报道-中新网浙江站  百度快照",浙江都市网,2015年11月27日
http://info.texnet.com.cn/content/2015-11-27/531248.html,涉嫌售卖假冒奢侈品 唯品会业绩下滑股票断崖式暴跌,"中国纺织网  2015年11月27日 08:15据Bloomberg消息,对冲基金近期大幅减持唯品会股票,撤出中国电商市场投资。第三... 据Bloomberg消息,对冲基金近期大幅减持唯品会股票,撤出中国电商市场投资。第三季度,对冲...  2条相同新闻  -  百度快照",中国纺织网,2015年11月27日
http://tanhaisheng.baijia.baidu.com/article/244394,唯品会被曝售假背后或另有隐情,"百度百家  2015年11月26日 10:2911月25日,腾讯科技发布的原创新闻调查《唯品会涉嫌售卖假冒奢侈品》引发众人关注。随后唯品会发布公告直指腾讯造谣。11月25日一大早,腾讯科技发布的原创新闻调查《...  百度快照",百度百家,2015年11月26日
http://www.nofashion.cn/a/1448430903446.html,上市来最大危机:唯品会被爆售假 销售放缓 投资者摇摆,"无时尚中文网  2015年11月25日 13:03(NYSE:VIPS) 唯品会随后发布声明予以否认。唯品会称公司并未与报道中销售假冒瑞士手表的黎明表业有业务合作;而针对腾讯网关于唯品会多数商品没有品牌授权的报道,唯品...  2条相同新闻  -  百度快照",无时尚中文网,2015年11月25日
http://news.163.com/14/0925/17/A70N7FCF00014SEH.html,海淘新军——唯品会“全球特卖”业务简介,"网易新闻  2014年09月25日 17:342014年9月,唯品会正式联手广州海关,全新推出“全球特卖”,将跨境电商模式升级为2.5时代。不同于其他跨境电商多数采取的“保税网购”模式,唯品会“全球特卖”全程...  百度快照",网易新闻,2014年09月25日
http://www.cnetnews.com.cn/2015/1117/3067770.shtml,传腾讯将战略入股唯品会 与阿里系电商抗衡?,"cnet科技资讯网  2015年11月17日 20:27据新浪微博电商专家王勇军今日爆料,腾讯拟战略投资唯品会。CNET当即连线腾讯内部人士,对方表示并不知情。  2条相同新闻  -  百度快照",cnet科技资讯网,2015年11月17日
http://news.ename.cn/yuming_20151117_101686_1.html,传腾讯将战略入股唯品会 抗衡阿里系电商?,"易名中国  2015年11月17日 18:20有网友爆料,腾讯将收购、投资或战略入股唯品会,这是真的吗?到底是怎么回事儿?... 易名中国(eName.cn)11月17日讯,有网友爆料,腾讯将收购、投资或战略入股唯品会,...  百度快照",易名中国,2015年11月17日
http://www.mnw.cn/news/fz/980358.html,新骗术!骗子冒充唯品会客服 送礼品骗邮费,"闽南网  2015年09月08日 14:00闽南网9月8日讯 福州林女士是唯品会的注册会员,平时经常在网上买东西。前几天,她接到一个自称是唯品会的客服电话,称为了回馈会员,将寄一份礼品给她。 “我问...  百度快照",闽南网,2015年09月08日
http://news.163.com/14/0918/02/A6D1C0EJ00014AED.html,唯品会上门退货还免运费,"网易新闻  2014年09月18日 02:00网购商品要退货,许多顾客都觉得是一件麻烦事,不过,唯品会在这方面年底将有大动作。昨日,唯品会副总裁唐倚智在接受重庆日报报业集团专访时表示,年底,唯品会在我市将...  百度快照",网易新闻,2014年09月18日
http://tech.qq.com/a/20140917/015706.htm,唯品会股东大会批准公司采用双层股权结构,"腾讯科技  2014年09月17日 09:00唯品会股东大会批准公司采用双层股权结构 “双层股权结构”在美国很普遍,可以让公司创始人及其他大股东在公司上市后仍能保留足够的表决权来控制公司。  4条相同新闻  -  百度快照",腾讯科技,2014年09月17日
http://www.ebrun.com/dsc/2594.html,百度唯品会,"亿邦动力网  2015年08月28日 19:00想知道关于百度唯品会相关的电商新闻?想知道关于百度唯品会又发生过那些事情?来亿邦,给你一个全面了解百度唯品会的机会。  百度快照",亿邦动力网,2015年08月28日
http://finance.cnr.cn/315/gz/20150624/t20150624_518941649_1.shtml,消费者网购打火机收到睫毛膏 唯品会称货单不符拒退换,"央广网  2015年06月24日 14:00昨天,我们通过唯品会客服希望能够联系到唯品会负责媒体的工作人员,核实查证消费者的投诉,并且希望能够得到唯品会方面对消费者投诉的回馈意见。但是目前,我们仍没有接...  百度快照",央广网,2015年06月24日
http://hn.rednet.cn/c/2015/10/29/3825973.htm,唯品会中南地区物流配送中心项目落户衡阳县,"红网  2015年10月29日 14:45唯品会中南地区物流配送中心项目正式签约现场 红网衡阳县站10月29日讯(分站记者 刘欣荣)10月27号下午,唯品会中南地区物流配送中心项目正式签约,落户衡阳县。根据协议...  百度快照",红网,2015年10月29日
http://tech.sina.com.cn/i/2015-02-17/doc-ichmifpx8257078.shtml?sina-fr=bd.ala.cb,唯品会公布第四季度财报:净利润同比增123%,"新浪科技  2015年02月17日 06:00新浪科技讯北京时间2月17日凌晨消息,唯品会(NYSE:VIPS)今天发布了截至12月31日的2014财年第四季度及全年未经审计财报。报告显示,唯品会第四季度总净营收为13.6...  7条相同新闻  -  百度快照",新浪科技,2015年02月17日
http://www.jiemian.com/article/307965.html,唯品会也有联名信用卡了 招商银行优惠力度最大,"界面新闻  2015年06月18日 17:00在招商银行、建设银行、广东发展银行,都可办理唯品会联名信用卡,从购物使用的方便程度来看,还是招商银行。  2条相同新闻  -  百度快照",界面新闻,2015年06月18日
http://tech.xinmin.cn/3c/2015/10/28/28839482.html,唯品会给你不一样的11.11,"新民网  2015年10月28日 17:00传统节日是人们生活的习俗传承,在以前都是在各个传统节日购置物品,庆祝佳节。对于11月11日,即将到来的购物狂欢,特卖电商唯品会在物流方面也是做足了功夫。唯品会...  百度快照",新民网,2015年10月28日
http://meishi.yznews.com.cn/2015-12/23/content_5652750.htm,唯品会被指售卖假冒飞天茅台 厂商:几乎都是假的,"扬州网  2015年12月23日 09:00    (原标题:唯品会甩卖飞天茅台折后500多元一瓶,厂商:几乎都是假的)唯品会宣称,自己是一家专门做特卖的网站,货品100%为正品。但在其12月8日的...  百度快照",扬州网,2015年12月23日
http://www.chinaz.com/manage/2015/0804/430325.shtml?qq-pf-to=pcqq.discussion,唯品会产品分析报告,"站长之家  2015年08月04日 15:00【文章摘要】国内电商发展势头不减,而在电商林立的市场,除了淘宝、天猫、京东等巨头外,唯品会以其独特的市场定位,不俗的业绩和良好的体验独树一帜,笔者依据对...  百度快照",站长之家,2015年08月04日
http://news.163.com/14/0814/01/A3IPOA9K00014Q4P.html,傲娇的唯品会,"网易新闻  2014年08月14日 01:37电商第一“妖股”唯品会,将在本周四发布第二季度财报,几乎可以肯定的是,这将又是一份羡煞同行的财务报表了。 即使是最保守的估计,也认为唯品会营收/利润高速...  4条相同新闻  -  百度快照",网易新闻,2014年08月14日
http://news.enorth.com.cn/system/2015/05/25/030254253.shtml,唯品会华北物流中心正式启用自动分拣系统,"北方网  2015年05月25日 14:00天津北方网讯:日前,唯品会华北物流中心正式启用自动分拣系统,包括自动化立体仓库、输送分拣系统、高速分拣机等,实现了快递包裹高速自动分拣,在节省人力资源的同时,提高...  百度快照",北方网,2015年05月25日
http://www.cq.xinhuanet.com/2015-07/21/c_1115992340.htm,唯品会入驻两江电商产业园,"新华网重庆站  2015年07月21日 12:18    2015年7月18日,唯品会(中国)有限公司(以下简称唯品会)与重庆港腾供应链管理有限公司在重庆两路寸滩保税港区水港功能区内完成了唯品会重庆跨境电商...  百度快照",新华网重庆站,2015年07月21日
http://www.techweb.com.cn/news/2015-05-14/2152655.shtml,唯品会高管解读2015财年第一季度财报,"Techweb  2015年05月14日 23:03新浪科技讯 北京时间5月14日晚间消息,唯品会(NYSE:VIPS)今天发布了截至3月31日的2015财年第一季度未经审计财报。报告显示,唯品会第一季度总净营收为人民币86亿元...  百度快照",Techweb,2015年05月14日
http://36kr.com/p/532898.html,"在假货与财务造假的质疑声中,唯品会季报后的股价还是涨了","36kr  2015年05月14日 16:00截至2014年底,唯品会已经建起了华南、华东、华北、西南、华中五大仓储中心。2015年第一季度,唯品会鄂州二期仓库、 肇庆物流园等相继投入运营,物流运转效率及配送能力...  百度快照",36kr,2015年05月14日
http://money.163.com/14/0723/01/A1Q650JR00253B0H.html,被收购后的乐蜂:追随唯品会 与聚美交叉竞争,"网易财经  2014年07月23日 01:00而对唯品会来说,亿欧网黄渊普认为其收购乐蜂网,最看重的是化妆品商家资源,乐蜂网的平台不是很重要,这从唯品会派驻乐蜂网出任CEO的不过是唯品会的北京负责人也...  3条相同新闻  -  百度快照",网易财经,2014年07月23日
http://finance.ifeng.com/a/20140721/12759685_0.shtml,沈亚家族:唯品会人如何做成第四大互联网公司,"凤凰网  2014年07月21日 07:00如果说要评出今年家族财富排行榜中互联网领域最大的一匹黑马,那么非唯品会CEO沈亚莫属。这个低调的温州商人在过去的一年时间内却并不低调,收购乐蜂网,开设小贷金融,...  百度快照",凤凰网,2014年07月21日
http://lihaigang.baijia.baidu.com/article/22200,给如日中天的唯品会泼泼冷水,"百度百家  2014年07月15日 08:39居安思危,也许现在,正是唯品会需要冷静思考的时候。笔者不才,接着《理财周报》的调调,为唯品会泼一泼冷水。7月14日下午,2014年《财富》中国500强排行榜出炉,...  2条相同新闻  -  百度快照",百度百家,2014年07月15日
http://finance.sina.com.cn/consume/puguangtai/20140714/050919691281.shtml,唯品会被曝用8000杂牌充数 只要有厂就能合作,"新浪财经  2014年07月14日 05:00目前市值为105.76亿美元。在唯品会股价一路飙涨期间,不只一家浑水机构试图做空,均以失败告终。 理财周报记者王薇薇潘青萍/广州报道 这是一个神奇的网站。它不...  28条相同新闻  -  百度快照",新浪财经,2014年07月14日
http://www.guancha.cn/Science/2015_04_20_316634.shtml,聚美优品炮轰唯品会:不满售假or嫉妒?,"观察者网  2015年04月20日 16:34唯品会旗下乐蜂网涉嫌走私售假一事尚未平息,4月17日,聚美优品高级副总裁刘惠璞微博“炮轰”唯品会涉嫌售假、抄袭聚美海外购页面,包括产品介绍、文案详情、模特头像...  百度快照",观察者网,2015年04月20日
http://finance.cnr.cn/gs/20150418/t20150418_518347879.shtml,唯品会否认售假抄袭 聚美:有本事拿授权书出来,"央广网  2015年04月18日 18:00除了58同城和赶集网之间的“合体”引发行业震动之外,电商聚美优品和唯品会之间的口水战也异常精彩。昨天晚间,聚美优品公司高级副总裁刘惠璞发微博称,公司进口了一批...  百度快照",央广网,2015年04月18日
http://tech.sina.com.cn/i/2014-12-16/doc-icesifvx6388893.shtml,唯品会强行取消百人抢购订单 涉嫌违法诚信缺失,"新浪科技  2014年12月16日 09:00“一家专门做特卖的网站”,因为这句口号,唯品会被广大消费者所熟知。然而各地消费者反映,近日,他们在唯品会六周年店庆期间抢购的小米移动电源,在送货途中被强制收回...  13条相同新闻  -  百度快照",新浪科技,2014年12月16日
http://newseed.pedaily.cn/vc/36861,唯品会(中国)有限公司,"新芽网  2015年08月16日 23:58投资机构唯品会简介:唯品会成立于2008年12月,2012年在美国纽交所上市,是一家以品牌特卖为特色的电商网站。  3条相同新闻  -  百度快照",新芽网,2015年08月16日
http://zhenyuan.baijia.baidu.com/article/20685,唯品会不能代表垂直电商的逆袭,"百度百家  2014年07月01日 07:52,唯品会是一个很好的依靠品类个性化而建立起模式差异化的小而美的电商模式,但这并不能代表垂直电商的逆袭,而且唯品会未来的高速成长仍然面临诸多的制约因素。此外,我...  百度快照",百度百家,2014年07月01日
http://gz.leju.com/scan/2015-08-12/10126037052806941426347.shtml,揭秘唯品会总部所在项目 广新信息大厦震撼亮相,"新浪网  2015年08月12日 10:328月8日,是一个适宜开盘、开放的好日子,当天的广州出现了近2万人抢房的壮观场面,到处都是人山人海、座无虚席。同样在这一天,位于白鹅潭CBD核心地段、吸引了唯品...  百度快照",新浪网,2015年08月12日
http://stock.10jqka.com.cn/usstock/20150811/c580601092.shtml,唯品会二季度净利润6440万美元 同比增147.2%,"同花顺  2015年08月11日 11:33财报数据显示,唯品会第二季度总净营收为90亿元人民币(约合15亿美元),比去年同期的51亿元人民币增长77.6%;归属于唯品会普通股股东的净利润3.993亿元人民币(约合...  百度快照",同花顺,2015年08月11日
http://tech.sina.com.cn/i/2014-11-19/doc-icczmvun0061060.shtml,高盛:唯品会第三财季GMV和净利润超预期,"新浪科技  2014年11月19日 17:00新浪科技讯北京时间11月19日晚间消息,高盛今日发布投资报告称,唯品会(NYSE:VIPS)第三财季GMV和净利润均超出市场预期。以下为报告内容摘要:第三财季业绩:基于非...  百度快照",新浪科技,2014年11月19日
http://tech.qq.com/a/20140607/004436.htm,起底唯品会:自己和对手都难复制的闪购神话,"腾讯科技  2014年06月07日 07:00起底唯品会:自己和对手都难复制的闪购神话 2年时间股价增长50倍,坐上中国互联网第六把交椅……光环背后,唯品会真相如何?  8条相同新闻  -  百度快照",腾讯科技,2014年06月07日
http://gz.house.ifeng.com/detail/2015_07_16/50475529_0.shtml,琶洲明星阵容再添一员!唯品会9.67亿底价夺下琶洲两地,"凤凰房产  2015年07月16日 15:00凤凰房产报道:今天,琶洲又喜迎高富帅入场!上月延迟出让的琶洲2块地AH040232、AH040234地块今日毫无悬念花落唯品会之手。最后底价9.67亿成交,折算楼面地价为1.8...  百度快照",凤凰房产,2015年07月16日
http://gz.leju.com/news/2015-07-16/14586027340261351538962.shtml,【果然是你!】唯品会砸9.6亿入琶洲两地块,"新浪网  2015年07月16日 14:20琶洲电商总部群又有巨头登陆了,唯品会要和腾讯、阿里、复星、国美做邻居啦!... 琶洲**总部群又有巨头登陆了,唯品会要和腾讯、阿里、复星、国美做邻居啦!...  百度快照",新浪网,2015年07月16日
http://www.wsxm.net/article-28292-1.html,暴风科技、唯品会、智联等虚报融资额被揭穿,"世界晋商网  2015年07月08日 10:00出来混迟早是要还的,笔者整理的五家互联网企业:暴风科技、智联招聘、唯品会、欢聚时代、窝窝团。有的正在遭遇诉讼,有的在被渐渐遗忘,有的虽有可称为“传奇”的成...  百度快照",世界晋商网,2015年07月08日
http://www.guangyuanol.cn/news/newssogou/2016/0809/622293.html,唯品会哥弟GIRDEAR女装专场 简约来袭,"川北在线  2016年08月09日 10:35原标题:唯品会哥弟GIRDEAR女装专场 简约来袭 唯品会凡兔女装专场8月5日正在热卖中,全场女装0.7折起,新人专享,满168减20。 凡兔伴随进军电商步伐的加快,业界人士...  百度快照",川北在线,2016年08月09日
http://finance.sina.com.cn/roll/20140523/112619206623.shtml,唯品会Q1财报解读:主要业绩指标持续猛增 发展进入加速通道,"新浪财经  2014年05月23日 11:00北京时间5月15日,中国领先的特卖电商唯品会(NYSE:VIPS)发布了2014年第一季度(截止于3月31日)的未经审计财务报告。报告显示,唯品会实现连续六个季度持续盈利,主要...  5条相同新闻  -  百度快照",新浪财经,2014年05月23日
http://tech.qq.com/a/20140521/000865.htm,B2C企业数据对比:京东规模大 唯品会估值偏高,"腾讯科技  2014年05月21日 00:47B2C企业数据对比:京东规模大 唯品会估值偏高 不怕不识货,就怕货比货。在京东上市前夕,希望此文能给投资人以清晰参考。  百度快照",腾讯科技,2014年05月21日
http://tech.qq.com/a/20140516/009034.htm,唯品会高管解读财报:一二线城市用户交易额高,"腾讯科技  2014年05月16日 08:00唯品会高管解读财报:一二线城市用户交易额高 唯品会销售分布:一线城市用户交易额12%,二线城市39%,剩下的来自三四线城市。  百度快照",腾讯科技,2014年05月16日
http://www.ebrun.com/20150417/131322.shtml,未来5年每年翻一倍 唯品会这是要“疯”?,"亿邦动力网  2015年04月17日 08:04意欲成为零售电商第三极的唯品会日前秘密召集多个知名品牌商,共谋2015年大计,并提出在接下来的五年,全力冲刺年增长100%的目标。  3条相同新闻  -  百度快照",亿邦动力网,2015年04月17日
http://app.hiapk.com/business/1623078.html,唯品会-618新特卖 1000元千亿红包人人有份,"安卓网  2015年06月15日 19:38唯品会安卓版是一款基于唯品会vip购物网的移动购物客户端,唯品会购物网以1-7折超低折扣对全球各大品牌进行限时特卖,商品囊括服装、化妆品、家居、奢侈品等上千...  百度快照",安卓网,2015年06月15日
http://stock.sohu.com/20140504/n399117376.shtml,唯品会还能火多久,"搜狐证券  2014年05月04日 15:00服装富人的寒冬VS去库存通道的春天服装行业富人集体沦陷“高库存”之时,唯品会却顺势转型库存清理网站并取得了成功。不过,唯品会的高增长也吸引了大批同行争相效仿,在  百度快照",搜狐证券,2014年05月04日
http://finance.sina.com.cn/roll/20140430/173218978287.shtml,解读唯品会419特卖会的升级营销逻辑,"新浪财经  2014年04月30日 17:00以上种种,都发生在今年4月18日至19日的前后,在此期间,唯品会VIP.com举行了又一届升级版的“史无前例的特卖会”大型促销系列活动,并将其演变成了一场时尚品牌...  百度快照",新浪财经,2014年04月30日
http://www.linkshop.com.cn/web/archives/2015/320989.shtml,一个曾经有机会干掉唯品会的聚尚网为何死了?,"联商网  2015年03月29日 21:00聚尚网,这家比唯品会成立晚半年的电商特卖网站,曾经有过机会,跟唯品会平分秋色。而在2015年的今天,唯品会市值达到160亿美元,它却落寞地离开了。文章作者曾就职于...  百度快照",联商网,2015年03月29日
http://news.ifeng.com/a/20140924/42063277_0.shtml,唯品会联姻宝洁,"凤凰网  2014年09月24日 01:00晨报讯(记者 陈琼)在闪电控股化妆品电商乐蜂网后,以服装特卖起家的电商网站唯品会正在谋求化妆品销售的霸主地位,今年以来唯品会不断加速其在美妆市场的战略布局。...  3条相同新闻  -  百度快照",凤凰网,2014年09月24日
http://www.ebrun.com/20150319/128212.shtml,唯品会郑州自建跨境专属仓 拓全球业务,"亿邦动力网  2015年03月19日 16:31唯品会跨境自建仓库位于河南出口加工区,是当前海关总署认可的、集各种跨境电商操作模式于一体的跨境直购“全能仓”。  百度快照",亿邦动力网,2015年03月19日
http://www.hb.xinhuanet.com/2015-05/21/c_1115363664.htm,“唯品会速度”再现鄂州效率,"新华网湖北站  2015年05月21日 15:08(记者郑博、戴曾婕 通讯员罗静)5月13日,一辆满载的货车正在进入唯品会华中运营中心,这仅仅是每日往返于该中心与华中各地的众多转运车辆之一。一期稳步运营了半年后...  百度快照",新华网湖北站,2015年05月21日
http://qingdao.sdchina.com/show/3338223.html,山东省第一家跨境电商产业园开园 唯品会入驻,"中国山东网  2015年05月20日 16:31前期,青岛西海岸新区管委已与唯品会(中国)有限公司、青岛翔通报关行有限公司签订战略合作协议,西海金淘、速普母婴、大韩家、跨境优品、莱特昂等多家跨境电商企业...  3条相同新闻  -  百度快照",中国山东网,2015年05月20日
http://www.ebrun.com/20150311/127062.shtml,唯品会连上3款App 旅游美妆海淘各个击破,"亿邦动力网  2015年03月11日 15:12【亿邦动力网讯】3月11日消息,唯品会近期继续强化移动端细分类目,继母婴特卖App上线后,在2月份连续推出“唯美”、“唯美旅行”、“全球特卖”三款APP,分别针对...  百度快照",亿邦动力网,2015年03月11日
http://stock.10jqka.com.cn/usstock/20150514/c572738910.shtml,唯品会Q1净利增125% 活跃用户数增幅放缓,"同花顺  2015年05月14日 14:40今日(5月14日)唯品会发布了第一季度财报,数据显示,截至3月31日的第一季度,公司营收86亿元(约合14亿美元),同比增长100%;归属于唯品会普通股股东的净利润为3.6...  百度快照",同花顺,2015年05月14日
http://news.zj.com/detail/2015/05/14/1576537.html,2015Q1唯品会活跃用户人数为1290万人,"浙江都市网  2015年05月14日 09:00据中国电子商务研究中心(100EC.CN)监测数据显示,2015年唯品会第一季度活跃用户人数为1290万人,比上年同期的740万人增加75%。..浙江都市网报道-中新网浙江站  百度快照",浙江都市网,2015年05月14日
http://www.ebrun.com/20150303/125842.shtml,唯品会赚疯了: 2014年净利润快赶上苏宁,"亿邦动力网  2015年03月03日 14:27唯品会日前公布了其2014年Q4及全年财报,数据显示,其2014年净利润已达8.5亿元,而此前苏宁的财报显示2014年的净利润是8.61亿元。  百度快照",亿邦动力网,2015年03月03日
http://www.hb.xinhuanet.com/2015-05/04/c_1115173690.htm,唯品会华中物流中心 助力鄂州打造中部电商之都,"新华网湖北站  2015年05月04日 18:14从光谷驱车朝东,不过半小时,左拐便是鄂州葛店地界。跟着十几辆卡车排成的长队,尽头便是唯品会的大门。唯品会华中运营中心拣货部主管孙感:我是鄂城区碧石镇人...  百度快照",新华网湖北站,2015年05月04日
http://jincuodao.baijia.baidu.com/article/9933,苏宁跟京东差了好几个唯品会,"百度百家  2014年04月01日 15:402014年是移动电商大变化之年,看孙为民的反思,感觉苏宁跟京东差了好几个唯品会。 不管是苏宁,还是京东,零售的本质就是三个:产品、价格和服务。只是,互联网模式对...  百度快照",百度百家,2014年04月01日
http://www.infzm.com/content/99335,"唯品会,电商界的“华尔街之狼”","南方周末  2014年03月28日 08:38唯品会在短短两年时间就突破了百亿美元市值,成为中国第四大市值的互联网公司,其所依托的是一个将国际品牌与国内品牌混搭的销售策略,以及三四线城市的广阔市场。但...  15条相同新闻  -  百度快照",南方周末,2014年03月28日
http://tech.qq.com/a/20140326/020016.htm,乐蜂网CTO姜海东兼任唯品会技术副总裁,"腾讯科技  2014年03月26日 16:00乐蜂网CTO姜海东兼任唯品会技术副总裁 2012年,姜海东从京东离职加入东方风行集团,任东方风行集团及乐蜂网CTO。  百度快照",腾讯科技,2014年03月26日
http://digi.dnkb.com.cn/dnkb/html/2015-04/23/content_375670.htm,唯品会再陷涉嫌售假风波,"东南快报  2015年04月23日 05:23数字报,东快网,东南快报官方网站,福建本土资讯门户,24小时即时新闻,体育,娱乐,论坛,搜城,数码,汽车,财经,房产,健康,教育,福建省贸促会主办,以福州、厦门为中心,...  百度快照",东南快报,2015年04月23日
http://hzdaily.hangzhou.com.cn/mrsb/html/2015-04/21/content_1942374.htm,聚美炮轰唯品会盗用授权卖假货,"杭州日报  2015年04月21日 06:06商报讯 (实习生 潘宏成 记者 郭雪红) 日前,聚美优品高级副总裁刘惠璞在微博上,以“我们真的还没打算收购唯品会”为话题,公开指责唯品会抄袭聚美优品部分在售...  百度快照",杭州日报,2015年04月21日
http://www.lanjingtmt.com/news/detail/7540.shtml,唯品会回应聚美优品炮轰:从未抄袭,"蓝鲸TMT网  2015年04月18日 10:00昨日,聚美优品职责唯品会涉嫌盗用授权、抄袭文案,并已发出律师函。唯品会对此作出回应称,唯品会一向出售的产品都是合法授权正品,也不存在所谓的抄袭。  百度快照",蓝鲸TMT网,2015年04月18日
http://tech.sina.com.cn/i/2014-08-21/21109566852.shtml,唯品会完善生态圈:规划支付及金融业务,"新浪科技  2014年08月21日 21:00新浪科技讯8月21日晚间消息,唯品会正在扩大其生态圈:据CFO杨东皓透露,其正在规划金融方面的业务,包括正在申请支付牌照,以及计划给供应商提供融资服务。据杨东皓透露,...  百度快照",新浪科技,2014年08月21日
http://tech.qq.com/a/20140311/001907.htm,唯品会百亿市值解读:前接微信后扩品类,"腾讯科技  2014年03月11日 04:00唯品会百亿市值解读:前接微信后扩品类 股价两年狂涨50倍,唯品会目前已是市值第四大的中国互联网上市公司。  百度快照",腾讯科技,2014年03月11日
http://tech.sina.com.cn/i/2014-08-11/21279547613.shtml,天灏资本:唯品会第二季度SKU稳步增长,"新浪科技  2014年08月11日 21:00新浪科技讯北京时间8月11日晚间消息,投资公司天灏资本(T.H.Capital)今日发布报告称,今年第二季度,唯品会(NYSE:VIPS)SKU(库存单元)稳步增长。7月份的涨幅因缺少...  百度快照",新浪科技,2014年08月11日
http://lanxi.baijia.baidu.com/article/6123,唯品会如何在夹缝中滋润生长,"百度百家  2014年03月05日 22:37唯品会的独有能力:“精准”的买货,加上“优雅”的卖货。文/阑夕(百度百家首发) 新浪的同学昨天情绪普遍不高,因为很多科技媒体在报道唯品会股价暴涨时,都采用了...  百度快照",百度百家,2014年03月05日
